Train for 937 steps, validate for 117 steps
625/937 [===================>..........] - ETA: 4:33 - loss: 1.4373e-04 - accuracy: 1.0000For batch 625, loss is  0.0000.
626/937 [===================>..........] - ETA: 4:32 - loss: 1.4356e-04 - accuracy: 1.0000For batch 626, loss is  0.0000.
627/937 [===================>..........] - ETA: 4:31 - loss: 1.4338e-04 - accuracy: 1.0000For batch 627, loss is  0.0000.
628/937 [===================>..........] - ETA: 4:31 - loss: 1.4319e-04 - accuracy: 1.0000For batch 628, loss is  0.0001.
629/937 [===================>..........] - ETA: 4:30 - loss: 1.4305e-04 - accuracy: 1.0000For batch 629, loss is  0.0000.
630/937 [===================>..........] - ETA: 4:29 - loss: 1.4288e-04 - accuracy: 1.0000For batch 630, loss is  0.0000.
631/937 [===================>..........] - ETA: 4:28 - loss: 1.4272e-04 - accuracy: 1.0000For batch 631, loss is  0.0001.
632/937 [===================>..........] - ETA: 4:27 - loss: 1.4267e-04 - accuracy: 1.0000For batch 632, loss is  0.0001.
633/937 [===================>..........] - ETA: 4:26 - loss: 1.4261e-04 - accuracy: 1.0000For batch 633, loss is  0.0001.
634/937 [===================>..........] - ETA: 4:25 - loss: 1.4256e-04 - accuracy: 1.0000For batch 634, loss is  0.0000.
635/937 [===================>..........] - ETA: 4:24 - loss: 1.4241e-04 - accuracy: 1.0000For batch 635, loss is  0.0000.
636/937 [===================>..........] - ETA: 4:24 - loss: 1.4225e-04 - accuracy: 1.0000For batch 636, loss is  0.0001.
637/937 [===================>..........] - ETA: 4:23 - loss: 1.4217e-04 - accuracy: 1.0000For batch 637, loss is  0.0000.
638/937 [===================>..........] - ETA: 4:22 - loss: 1.4199e-04 - accuracy: 1.0000For batch 638, loss is  0.0001.
639/937 [===================>..........] - ETA: 4:21 - loss: 1.4198e-04 - accuracy: 1.0000For batch 639, loss is  0.0001.
640/937 [===================>..........] - ETA: 4:20 - loss: 1.4198e-04 - accuracy: 1.0000For batch 640, loss is  0.0000.
641/937 [===================>..........] - ETA: 4:19 - loss: 1.4181e-04 - accuracy: 1.0000For batch 641, loss is  0.0001.
642/937 [===================>..........] - ETA: 4:18 - loss: 1.4172e-04 - accuracy: 1.0000For batch 642, loss is  0.0001.
643/937 [===================>..........] - ETA: 4:17 - loss: 1.4159e-04 - accuracy: 1.0000For batch 643, loss is  0.0001.
644/937 [===================>..........] - ETA: 4:17 - loss: 1.4146e-04 - accuracy: 1.0000For batch 644, loss is  0.0001.
645/937 [===================>..........] - ETA: 4:16 - loss: 1.4140e-04 - accuracy: 1.0000For batch 645, loss is  0.0000.
646/937 [===================>..........] - ETA: 4:15 - loss: 1.4126e-04 - accuracy: 1.0000For batch 646, loss is  0.0000.
647/937 [===================>..........] - ETA: 4:14 - loss: 1.4109e-04 - accuracy: 1.0000For batch 647, loss is  0.0000.
648/937 [===================>..........] - ETA: 4:13 - loss: 1.4094e-04 - accuracy: 1.0000For batch 648, loss is  0.0001.
649/937 [===================>..........] - ETA: 4:12 - loss: 1.4080e-04 - accuracy: 1.0000For batch 649, loss is  0.0000.
650/937 [===================>..........] - ETA: 4:11 - loss: 1.4065e-04 - accuracy: 1.0000For batch 650, loss is  0.0001.
651/937 [===================>..........] - ETA: 4:10 - loss: 1.4054e-04 - accuracy: 1.0000For batch 651, loss is  0.0001.
652/937 [===================>..........] - ETA: 4:09 - loss: 1.4041e-04 - accuracy: 1.0000For batch 652, loss is  0.0001.
653/937 [===================>..........] - ETA: 4:09 - loss: 1.4030e-04 - accuracy: 1.0000For batch 653, loss is  0.0000.
654/937 [===================>..........] - ETA: 4:08 - loss: 1.4016e-04 - accuracy: 1.0000For batch 654, loss is  0.0001.
655/937 [===================>..........] - ETA: 4:07 - loss: 1.4014e-04 - accuracy: 1.0000For batch 655, loss is  0.0000.
656/937 [====================>.........] - ETA: 4:06 - loss: 1.3997e-04 - accuracy: 1.0000For batch 656, loss is  0.0003.
657/937 [====================>.........] - ETA: 4:05 - loss: 1.4014e-04 - accuracy: 1.0000For batch 657, loss is  0.0000.
658/937 [====================>.........] - ETA: 4:04 - loss: 1.3998e-04 - accuracy: 1.0000For batch 658, loss is  0.0000.
659/937 [====================>.........] - ETA: 4:03 - loss: 1.3982e-04 - accuracy: 1.0000For batch 659, loss is  0.0001.
660/937 [====================>.........] - ETA: 4:02 - loss: 1.3977e-04 - accuracy: 1.0000For batch 660, loss is  0.0001.
661/937 [====================>.........] - ETA: 4:02 - loss: 1.3967e-04 - accuracy: 1.0000For batch 661, loss is  0.0001.
662/937 [====================>.........] - ETA: 4:01 - loss: 1.3956e-04 - accuracy: 1.0000For batch 662, loss is  0.0000.
663/937 [====================>.........] - ETA: 4:00 - loss: 1.3940e-04 - accuracy: 1.0000For batch 663, loss is  0.0000.
664/937 [====================>.........] - ETA: 3:59 - loss: 1.3925e-04 - accuracy: 1.0000For batch 664, loss is  0.0001.
665/937 [====================>.........] - ETA: 3:58 - loss: 1.3922e-04 - accuracy: 1.0000For batch 665, loss is  0.0001.
666/937 [====================>.........] - ETA: 3:57 - loss: 1.3910e-04 - accuracy: 1.0000For batch 666, loss is  0.0000.
667/937 [====================>.........] - ETA: 3:56 - loss: 1.3896e-04 - accuracy: 1.0000For batch 667, loss is  0.0000.
668/937 [====================>.........] - ETA: 3:55 - loss: 1.3880e-04 - accuracy: 1.0000For batch 668, loss is  0.0001.
669/937 [====================>.........] - ETA: 3:55 - loss: 1.3869e-04 - accuracy: 1.0000For batch 669, loss is  0.0000.
670/937 [====================>.........] - ETA: 3:54 - loss: 1.3852e-04 - accuracy: 1.0000For batch 670, loss is  0.0001.
671/937 [====================>.........] - ETA: 3:53 - loss: 1.3841e-04 - accuracy: 1.0000For batch 671, loss is  0.0000.
672/937 [====================>.........] - ETA: 3:52 - loss: 1.3824e-04 - accuracy: 1.0000For batch 672, loss is  0.0001.
673/937 [====================>.........] - ETA: 3:51 - loss: 1.3811e-04 - accuracy: 1.0000For batch 673, loss is  0.0001.
674/937 [====================>.........] - ETA: 3:50 - loss: 1.3798e-04 - accuracy: 1.0000For batch 674, loss is  0.0001.
675/937 [====================>.........] - ETA: 3:49 - loss: 1.3786e-04 - accuracy: 1.0000For batch 675, loss is  0.0001.
676/937 [====================>.........] - ETA: 3:48 - loss: 1.3774e-04 - accuracy: 1.0000For batch 676, loss is  0.0000.
677/937 [====================>.........] - ETA: 3:48 - loss: 1.3758e-04 - accuracy: 1.0000For batch 677, loss is  0.0001.
678/937 [====================>.........] - ETA: 3:47 - loss: 1.3748e-04 - accuracy: 1.0000For batch 678, loss is  0.0001.
679/937 [====================>.........] - ETA: 3:46 - loss: 1.3740e-04 - accuracy: 1.0000For batch 679, loss is  0.0001.
680/937 [====================>.........] - ETA: 3:45 - loss: 1.3736e-04 - accuracy: 1.0000For batch 680, loss is  0.0001.
681/937 [====================>.........] - ETA: 3:44 - loss: 1.3728e-04 - accuracy: 1.0000For batch 681, loss is  0.0000.
682/937 [====================>.........] - ETA: 3:43 - loss: 1.3714e-04 - accuracy: 1.0000For batch 682, loss is  0.0001.
683/937 [====================>.........] - ETA: 3:42 - loss: 1.3708e-04 - accuracy: 1.0000For batch 683, loss is  0.0000.
684/937 [====================>.........] - ETA: 3:41 - loss: 1.3691e-04 - accuracy: 1.0000For batch 684, loss is  0.0000.
685/937 [====================>.........] - ETA: 3:41 - loss: 1.3677e-04 - accuracy: 1.0000For batch 685, loss is  0.0001.
686/937 [====================>.........] - ETA: 3:40 - loss: 1.3666e-04 - accuracy: 1.0000For batch 686, loss is  0.0001.
687/937 [====================>.........] - ETA: 3:39 - loss: 1.3654e-04 - accuracy: 1.0000For batch 687, loss is  0.0000.
688/937 [=====================>........] - ETA: 3:38 - loss: 1.3638e-04 - accuracy: 1.0000For batch 688, loss is  0.0001.
689/937 [=====================>........] - ETA: 3:37 - loss: 1.3629e-04 - accuracy: 1.0000For batch 689, loss is  0.0001.
690/937 [=====================>........] - ETA: 3:36 - loss: 1.3618e-04 - accuracy: 1.0000For batch 690, loss is  0.0001.
691/937 [=====================>........] - ETA: 3:35 - loss: 1.3607e-04 - accuracy: 1.0000For batch 691, loss is  0.0000.
692/937 [=====================>........] - ETA: 3:34 - loss: 1.3594e-04 - accuracy: 1.0000For batch 692, loss is  0.0001.
693/937 [=====================>........] - ETA: 3:34 - loss: 1.3593e-04 - accuracy: 1.0000For batch 693, loss is  0.0000.
694/937 [=====================>........] - ETA: 3:33 - loss: 1.3579e-04 - accuracy: 1.0000For batch 694, loss is  0.0000.
695/937 [=====================>........] - ETA: 3:32 - loss: 1.3566e-04 - accuracy: 1.0000For batch 695, loss is  0.0001.
696/937 [=====================>........] - ETA: 3:31 - loss: 1.3559e-04 - accuracy: 1.0000For batch 696, loss is  0.0001.
697/937 [=====================>........] - ETA: 3:30 - loss: 1.3557e-04 - accuracy: 1.0000For batch 697, loss is  0.0001.
698/937 [=====================>........] - ETA: 3:29 - loss: 1.3546e-04 - accuracy: 1.0000For batch 698, loss is  0.0001.
699/937 [=====================>........] - ETA: 3:28 - loss: 1.3535e-04 - accuracy: 1.0000For batch 699, loss is  0.0000.
700/937 [=====================>........] - ETA: 3:27 - loss: 1.3522e-04 - accuracy: 1.0000For batch 700, loss is  0.0001.
701/937 [=====================>........] - ETA: 3:27 - loss: 1.3518e-04 - accuracy: 1.0000For batch 701, loss is  0.0012.
702/937 [=====================>........] - ETA: 3:26 - loss: 1.3666e-04 - accuracy: 1.0000For batch 702, loss is  0.0001.
703/937 [=====================>........] - ETA: 3:25 - loss: 1.3658e-04 - accuracy: 1.0000For batch 703, loss is  0.0001.
704/937 [=====================>........] - ETA: 3:24 - loss: 1.3648e-04 - accuracy: 1.0000For batch 704, loss is  0.0000.
705/937 [=====================>........] - ETA: 3:23 - loss: 1.3633e-04 - accuracy: 1.0000For batch 705, loss is  0.0001.
706/937 [=====================>........] - ETA: 3:22 - loss: 1.3632e-04 - accuracy: 1.0000For batch 706, loss is  0.0001.
707/937 [=====================>........] - ETA: 3:21 - loss: 1.3623e-04 - accuracy: 1.0000For batch 707, loss is  0.0001.
708/937 [=====================>........] - ETA: 3:20 - loss: 1.3618e-04 - accuracy: 1.0000For batch 708, loss is  0.0000.
709/937 [=====================>........] - ETA: 3:20 - loss: 1.3606e-04 - accuracy: 1.0000For batch 709, loss is  0.0002.
710/937 [=====================>........] - ETA: 3:19 - loss: 1.3608e-04 - accuracy: 1.0000For batch 710, loss is  0.0001.
711/937 [=====================>........] - ETA: 3:18 - loss: 1.3600e-04 - accuracy: 1.0000For batch 711, loss is  0.0001.
712/937 [=====================>........] - ETA: 3:17 - loss: 1.3589e-04 - accuracy: 1.0000For batch 712, loss is  0.0000.
713/937 [=====================>........] - ETA: 3:16 - loss: 1.3576e-04 - accuracy: 1.0000For batch 713, loss is  0.0002.
714/937 [=====================>........] - ETA: 3:15 - loss: 1.3582e-04 - accuracy: 1.0000For batch 714, loss is  0.0001.
715/937 [=====================>........] - ETA: 3:14 - loss: 1.3575e-04 - accuracy: 1.0000For batch 715, loss is  0.0001.
716/937 [=====================>........] - ETA: 3:13 - loss: 1.3566e-04 - accuracy: 1.0000For batch 716, loss is  0.0001.
717/937 [=====================>........] - ETA: 3:12 - loss: 1.3562e-04 - accuracy: 1.0000For batch 717, loss is  0.0001.
718/937 [=====================>........] - ETA: 3:12 - loss: 1.3551e-04 - accuracy: 1.0000For batch 718, loss is  0.0003.
719/937 [======================>.......] - ETA: 3:11 - loss: 1.3572e-04 - accuracy: 1.0000For batch 719, loss is  0.0000.
720/937 [======================>.......] - ETA: 3:10 - loss: 1.3559e-04 - accuracy: 1.0000For batch 720, loss is  0.0000.
721/937 [======================>.......] - ETA: 3:09 - loss: 1.3546e-04 - accuracy: 1.0000For batch 721, loss is  0.0001.
722/937 [======================>.......] - ETA: 3:08 - loss: 1.3544e-04 - accuracy: 1.0000For batch 722, loss is  0.0001.
723/937 [======================>.......] - ETA: 3:07 - loss: 1.3535e-04 - accuracy: 1.0000For batch 723, loss is  0.0003.
724/937 [======================>.......] - ETA: 3:06 - loss: 1.3563e-04 - accuracy: 1.0000For batch 724, loss is  0.0001.
725/937 [======================>.......] - ETA: 3:05 - loss: 1.3555e-04 - accuracy: 1.0000For batch 725, loss is  0.0008.
726/937 [======================>.......] - ETA: 3:05 - loss: 1.3641e-04 - accuracy: 1.0000For batch 726, loss is  0.0000.
727/937 [======================>.......] - ETA: 3:04 - loss: 1.3628e-04 - accuracy: 1.0000For batch 727, loss is  0.0000.
728/937 [======================>.......] - ETA: 3:03 - loss: 1.3615e-04 - accuracy: 1.0000For batch 728, loss is  0.0001.
729/937 [======================>.......] - ETA: 3:02 - loss: 1.3609e-04 - accuracy: 1.0000For batch 729, loss is  0.0000.
730/937 [======================>.......] - ETA: 3:01 - loss: 1.3596e-04 - accuracy: 1.0000For batch 730, loss is  0.0001.
731/937 [======================>.......] - ETA: 3:00 - loss: 1.3593e-04 - accuracy: 1.0000For batch 731, loss is  0.0001.
732/937 [======================>.......] - ETA: 2:59 - loss: 1.3583e-04 - accuracy: 1.0000For batch 732, loss is  0.0001.
733/937 [======================>.......] - ETA: 2:58 - loss: 1.3573e-04 - accuracy: 1.0000For batch 733, loss is  0.0001.
734/937 [======================>.......] - ETA: 2:58 - loss: 1.3570e-04 - accuracy: 1.0000For batch 734, loss is  0.0001.
735/937 [======================>.......] - ETA: 2:57 - loss: 1.3561e-04 - accuracy: 1.0000For batch 735, loss is  0.0001.
736/937 [======================>.......] - ETA: 2:56 - loss: 1.3549e-04 - accuracy: 1.0000For batch 736, loss is  0.0000.
737/937 [======================>.......] - ETA: 2:55 - loss: 1.3537e-04 - accuracy: 1.0000For batch 737, loss is  0.0000.
738/937 [======================>.......] - ETA: 2:54 - loss: 1.3525e-04 - accuracy: 1.0000For batch 738, loss is  0.0001.
739/937 [======================>.......] - ETA: 2:53 - loss: 1.3518e-04 - accuracy: 1.0000For batch 739, loss is  0.0001.
740/937 [======================>.......] - ETA: 2:52 - loss: 1.3508e-04 - accuracy: 1.0000For batch 740, loss is  0.0000.
741/937 [======================>.......] - ETA: 2:51 - loss: 1.3495e-04 - accuracy: 1.0000For batch 741, loss is  0.0001.
742/937 [======================>.......] - ETA: 2:51 - loss: 1.3485e-04 - accuracy: 1.0000For batch 742, loss is  0.0001.
743/937 [======================>.......] - ETA: 2:50 - loss: 1.3479e-04 - accuracy: 1.0000For batch 743, loss is  0.0001.
744/937 [======================>.......] - ETA: 2:49 - loss: 1.3470e-04 - accuracy: 1.0000For batch 744, loss is  0.0000.
745/937 [======================>.......] - ETA: 2:48 - loss: 1.3457e-04 - accuracy: 1.0000For batch 745, loss is  0.0002.
746/937 [======================>.......] - ETA: 2:47 - loss: 1.3461e-04 - accuracy: 1.0000For batch 746, loss is  0.0002.
747/937 [======================>.......] - ETA: 2:46 - loss: 1.3469e-04 - accuracy: 1.0000For batch 747, loss is  0.0004.
748/937 [======================>.......] - ETA: 2:45 - loss: 1.3508e-04 - accuracy: 1.0000For batch 748, loss is  0.0000.
749/937 [======================>.......] - ETA: 2:44 - loss: 1.3495e-04 - accuracy: 1.0000For batch 749, loss is  0.0001.
750/937 [=======================>......] - ETA: 2:44 - loss: 1.3486e-04 - accuracy: 1.0000For batch 750, loss is  0.0000.
751/937 [=======================>......] - ETA: 2:43 - loss: 1.3475e-04 - accuracy: 1.0000For batch 751, loss is  0.0000.
752/937 [=======================>......] - ETA: 2:42 - loss: 1.3462e-04 - accuracy: 1.0000For batch 752, loss is  0.0000.
753/937 [=======================>......] - ETA: 2:41 - loss: 1.3451e-04 - accuracy: 1.0000For batch 753, loss is  0.0001.
754/937 [=======================>......] - ETA: 2:40 - loss: 1.3449e-04 - accuracy: 1.0000For batch 754, loss is  0.0000.
755/937 [=======================>......] - ETA: 2:39 - loss: 1.3437e-04 - accuracy: 1.0000For batch 755, loss is  0.0001.
756/937 [=======================>......] - ETA: 2:38 - loss: 1.3429e-04 - accuracy: 1.0000For batch 756, loss is  0.0001.
757/937 [=======================>......] - ETA: 2:37 - loss: 1.3428e-04 - accuracy: 1.0000For batch 757, loss is  0.0001.
758/937 [=======================>......] - ETA: 2:37 - loss: 1.3420e-04 - accuracy: 1.0000For batch 758, loss is  0.0001.
759/937 [=======================>......] - ETA: 2:36 - loss: 1.3417e-04 - accuracy: 1.0000For batch 759, loss is  0.0000.
760/937 [=======================>......] - ETA: 2:35 - loss: 1.3404e-04 - accuracy: 1.0000For batch 760, loss is  0.0000.
761/937 [=======================>......] - ETA: 2:34 - loss: 1.3391e-04 - accuracy: 1.0000For batch 761, loss is  0.0001.
762/937 [=======================>......] - ETA: 2:33 - loss: 1.3382e-04 - accuracy: 1.0000For batch 762, loss is  0.0001.
